Trigger.started,Trigger.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,Session,Subject,date,expName,psychopyVersion,OS,frameRate,complex_block.started,complex_block.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,complex_block_loop.thisRepN,complex_block_loop.thisTrialN,complex_block_loop.thisN,complex_block_loop.thisIndex,complex_block_loop.ran,trial,finger,markerPos,correctResp,new_block_loop.thisRepN,new_block_loop.thisTrialN,new_block_loop.thisN,new_block_loop.thisIndex,new_block_loop.ran,endBuffer.started,endBuffer.stopped
,,,,,,,,,,1,rhys!,2024-09-24_15h32.31.650,Motor_Task,2023.2.2,Win32,60.24096386,198.1077,198.7302,1,1,0.622,,,,,,,6,I,,1,1,0,10,5,1,,
,,,,,,,,,,1,rhys!,2024-09-24_15h32.31.650,Motor_Task,2023.2.2,Win32,60.24096386,198.7306,199.3743,4,1,0.6318,,,,,,,9,L,,4,1,1,11,8,1,,
,,,,,,,,,,1,rhys!,2024-09-24_15h32.31.650,Motor_Task,2023.2.2,Win32,60.24096386,199.3747,200.0577,3,1,0.6719,,,,,,,7,R,,3,1,2,12,6,1,,
,,,,,,,,,,1,rhys!,2024-09-24_15h32.31.650,Motor_Task,2023.2.2,Win32,60.24096386,200.058,200.791,3,1,0.7221,,,,,,,4,R,,3,1,3,13,3,1,,
,,,,,,,,,,1,rhys!,2024-09-24_15h32.31.650,Motor_Task,2023.2.2,Win32,60.24096386,200.7914,201.291,2,1,0.4886,,,,,,,8,M,,2,1,4,14,7,1,,
,,,,,,,,,,1,rhys!,2024-09-24_15h32.31.650,Motor_Task,2023.2.2,Win32,60.24096386,201.2914,201.8077,1,1,0.5045,,,,,,,5,I,,1,1,5,15,4,1,,
,,,,,,,,,,1,rhys!,2024-09-24_15h32.31.650,Motor_Task,2023.2.2,Win32,60.24096386,201.808,202.3077,3,1,0.4988,,,,,,,2,R,,3,1,6,16,1,1,,
,,,,,,,,,,1,rhys!,2024-09-24_15h32.31.650,Motor_Task,2023.2.2,Win32,60.24096386,202.3081,202.7411,2,1,0.4216,,,,,,,3,M,,2,1,7,17,2,1,,
,,,,,,,,,,1,rhys!,2024-09-24_15h32.31.650,Motor_Task,2023.2.2,Win32,60.24096386,202.7414,203.3244,1,1,0.5724,,,,,,,10,I,,1,1,8,18,9,1,,
,,,,,,,,,,1,rhys!,2024-09-24_15h32.31.650,Motor_Task,2023.2.2,Win32,60.24096386,203.3248,203.891,2,1,0.5632,,,,,,,1,M,,2,1,9,19,0,1,,
